event_type,timestamp,order_id,time,quantity,wait_time,remaining_parts,machine,item_id,start_time,end_time,processing_time,failure_time,repair_time,downtime,departure_time,products_shipped,delay_time,product_ids,parts_added,new_level
warehouse_get,98.35847054456472,,98.35847054456472,1.0,0.0,390.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,608.0,98.35847054456472,98.42513721123139,0.06666666666666288,,,,,,,,,
order_completed,98.42513721123139,608.0,98.42513721123139,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,609.0,98.35847054456472,98.44180387789805,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,610.0,98.35847054456472,98.44180387789805,0.0833333333333286,,,,,,,,,
warehouse_get,98.44180387789805,,98.44180387789805,1.0,0.0,389.0,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,98.49180387789919,20.0,0.0,"[561, 562, 563, 564, 565, 566, 567, 568, 569, 570, 571, 572, 573, 574, 575, 576, 577, 578, 579, 580]",,
machine_processing,0.0,,,,0.0,,Machine C,609.0,98.44180387789805,98.50847054456472,0.06666666666666288,,,,,,,,,
order_completed,98.50847054456472,609.0,98.50847054456472,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,610.0,98.44180387789805,98.52513721123138,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,611.0,98.44180387789805,98.52513721123138,0.0833333333333286,,,,,,,,,
warehouse_get,98.52513721123138,,98.52513721123138,1.0,0.0,388.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,610.0,98.52513721123138,98.59180387789804,0.06666666666666288,,,,,,,,,
order_completed,98.59180387789804,610.0,98.59180387789804,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,611.0,98.52513721123138,98.60847054456471,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,612.0,98.52513721123138,98.60847054456471,0.0833333333333286,,,,,,,,,
warehouse_get,98.60847054456471,,98.60847054456471,1.0,0.0,387.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,611.0,98.60847054456471,98.67513721123137,0.06666666666666288,,,,,,,,,
order_completed,98.67513721123137,611.0,98.67513721123137,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,612.0,98.60847054456471,98.69180387789804,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,613.0,98.60847054456471,98.69180387789804,0.0833333333333286,,,,,,,,,
warehouse_get,98.69180387789804,,98.69180387789804,1.0,0.0,386.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,612.0,98.69180387789804,98.7584705445647,0.06666666666666288,,,,,,,,,
order_completed,98.7584705445647,612.0,98.7584705445647,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,613.0,98.69180387789804,98.77513721123137,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,614.0,98.69180387789804,98.77513721123137,0.0833333333333286,,,,,,,,,
warehouse_get,98.77513721123137,,98.77513721123137,1.0,0.0,385.0,,,,,,,,,,,,,,
machine_failure,0.0,,,,,,Machine B,,,,,98.83588932106571,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,613.0,98.77513721123137,98.84180387789803,0.06666666666666288,,,,,,,,,
order_completed,98.84180387789803,613.0,98.84180387789803,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,614.0,98.77513721123137,98.8584705445647,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,615.0,98.77513721123137,98.8584705445647,0.0833333333333286,,,,,,,,,
warehouse_get,98.8584705445647,,98.8584705445647,1.0,0.0,384.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,614.0,98.8584705445647,98.92513721123136,0.06666666666666288,,,,,,,,,
order_completed,98.92513721123136,614.0,98.92513721123136,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,616.0,98.8584705445647,98.94180387789802,0.0833333333333286,,,,,,,,,
warehouse_get,98.94180387789802,,98.94180387789802,1.0,0.0,383.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,617.0,98.94180387789802,99.02513721123135,0.0833333333333286,,,,,,,,,
warehouse_get,99.02513721123135,,99.02513721123135,1.0,0.0,382.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,618.0,99.02513721123135,99.10847054456468,0.0833333333333286,,,,,,,,,
warehouse_get,99.10847054456468,,99.10847054456468,1.0,0.0,381.0,,,,,,,,,,,,,,
order_arrival,99.13613917098544,647.0,99.13613917098544,,,,,,,,,,,,,,,,,
order_arrival,99.1422986734609,648.0,99.1422986734609,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,619.0,99.10847054456468,99.19180387789801,0.0833333333333286,,,,,,,,,
warehouse_get,99.19180387789801,,99.19180387789801,1.0,0.0,380.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,620.0,99.19180387789801,99.27513721123134,0.0833333333333286,,,,,,,,,
warehouse_get,99.27513721123134,,99.27513721123134,1.0,0.0,379.0,,,,,,,,,,,,,,
order_arrival,99.35405208722034,649.0,99.35405208722034,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,621.0,99.27513721123134,99.35847054456467,0.0833333333333286,,,,,,,,,
warehouse_get,99.35847054456467,,99.35847054456467,1.0,0.0,378.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,622.0,99.35847054456467,99.441803877898,0.0833333333333286,,,,,,,,,
warehouse_get,99.441803877898,,99.441803877898,1.0,0.0,377.0,,,,,,,,,,,,,,
order_arrival,99.44942563752738,650.0,99.44942563752738,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,623.0,99.441803877898,99.52513721123132,0.0833333333333286,,,,,,,,,
warehouse_get,99.52513721123132,,99.52513721123132,1.0,0.0,376.0,,,,,,,,,,,,,,
order_arrival,99.60754727930497,651.0,99.60754727930497,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,624.0,99.52513721123132,99.60847054456465,0.0833333333333286,,,,,,,,,
warehouse_get,99.60847054456465,,99.60847054456465,1.0,0.0,375.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,625.0,99.60847054456465,99.69180387789798,0.0833333333333286,,,,,,,,,
warehouse_get,99.69180387789798,,99.69180387789798,1.0,0.0,374.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,626.0,99.69180387789798,99.77513721123131,0.0833333333333286,,,,,,,,,
warehouse_get,99.77513721123131,,99.77513721123131,1.0,0.0,373.0,,,,,,,,,,,,,,
machine_repair,0.0,,,,,,Machine B,,,,,,99.77801274596045,0.9421234248947491,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,627.0,99.77513721123131,99.85847054456464,0.0833333333333286,,,,,,,,,
warehouse_get,99.85847054456464,,99.85847054456464,1.0,0.0,372.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.949999999999946,,Machine B,615.0,99.80847054456464,99.89180387789797,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,628.0,99.85847054456464,99.94180387789797,0.0833333333333286,,,,,,,,,
warehouse_get,99.94180387789797,,99.94180387789797,1.0,0.0,371.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,615.0,99.89180387789797,99.95847054456463,0.06666666666666288,,,,,,,,,
order_completed,99.95847054456463,615.0,99.95847054456463,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,616.0,99.89180387789797,99.9751372112313,0.0833333333333286,,,,,,,,,
order_arrival,99.97921808611365,652.0,99.97921808611365,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,629.0,99.94180387789797,100.0251372112313,0.0833333333333286,,,,,,,,,
warehouse_get,100.0251372112313,,100.0251372112313,1.0,0.0,370.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,616.0,99.9751372112313,100.04180387789796,0.06666666666666288,,,,,,,,,
order_completed,100.04180387789796,616.0,100.04180387789796,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,617.0,99.9751372112313,100.05847054456463,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,630.0,100.0251372112313,100.10847054456463,0.0833333333333286,,,,,,,,,
warehouse_get,100.10847054456463,,100.10847054456463,1.0,0.0,369.0,,,,,,,,,,,,,,
order_arrival,100.11125878893391,653.0,100.11125878893391,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,617.0,100.05847054456463,100.12513721123129,0.06666666666666288,,,,,,,,,
order_completed,100.12513721123129,617.0,100.12513721123129,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,618.0,100.05847054456463,100.14180387789796,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,631.0,100.10847054456463,100.19180387789795,0.0833333333333286,,,,,,,,,
warehouse_get,100.19180387789795,,100.19180387789795,1.0,0.0,368.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,618.0,100.14180387789796,100.20847054456462,0.06666666666666288,,,,,,,,,
order_completed,100.20847054456462,618.0,100.20847054456462,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,619.0,100.14180387789796,100.22513721123129,0.0833333333333286,,,,,,,,,
order_arrival,100.26234903236704,654.0,100.26234903236704,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,632.0,100.19180387789795,100.27513721123128,0.0833333333333286,,,,,,,,,
warehouse_get,100.27513721123128,,100.27513721123128,1.0,0.0,367.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,619.0,100.22513721123129,100.29180387789795,0.06666666666666288,,,,,,,,,
order_completed,100.29180387789795,619.0,100.29180387789795,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,620.0,100.22513721123129,100.30847054456461,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,633.0,100.27513721123128,100.35847054456461,0.0833333333333286,,,,,,,,,
warehouse_get,100.35847054456461,,100.35847054456461,1.0,0.0,366.0,,,,,,,,,,,,,,
order_arrival,100.36385916500028,655.0,100.36385916500028,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,620.0,100.30847054456461,100.37513721123128,0.06666666666666288,,,,,,,,,
order_completed,100.37513721123128,620.0,100.37513721123128,,,,,,,,,,,,,,,,,
order_arrival,100.37821069909413,656.0,100.37821069909413,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,621.0,100.30847054456461,100.39180387789794,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,634.0,100.35847054456461,100.44180387789794,0.0833333333333286,,,,,,,,,
warehouse_get,100.44180387789794,,100.44180387789794,1.0,0.0,365.0,,,,,,,,,,,,,,
order_arrival,100.44235834747859,657.0,100.44235834747859,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,621.0,100.39180387789794,100.4584705445646,0.06666666666666288,,,,,,,,,
order_completed,100.4584705445646,621.0,100.4584705445646,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,622.0,100.39180387789794,100.47513721123127,0.0833333333333286,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,100.49180387789919,20.0,0.0,"[581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 594, 595, 596, 597, 598, 599, 600]",,
order_arrival,100.50317250237441,658.0,100.50317250237441,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,635.0,100.44180387789794,100.52513721123127,0.0833333333333286,,,,,,,,,
warehouse_get,100.52513721123127,,100.52513721123127,1.0,0.0,364.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,622.0,100.47513721123127,100.54180387789793,0.06666666666666288,,,,,,,,,
order_completed,100.54180387789793,622.0,100.54180387789793,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,623.0,100.47513721123127,100.5584705445646,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,636.0,100.52513721123127,100.6084705445646,0.0833333333333286,,,,,,,,,
warehouse_get,100.6084705445646,,100.6084705445646,1.0,0.0,363.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,623.0,100.5584705445646,100.62513721123126,0.06666666666666288,,,,,,,,,
order_completed,100.62513721123126,623.0,100.62513721123126,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,624.0,100.5584705445646,100.64180387789793,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,637.0,100.6084705445646,100.69180387789793,0.0833333333333286,,,,,,,,,
warehouse_get,100.69180387789793,,100.69180387789793,1.0,0.0,362.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,624.0,100.64180387789793,100.70847054456459,0.06666666666666288,,,,,,,,,
order_completed,100.70847054456459,624.0,100.70847054456459,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,625.0,100.64180387789793,100.72513721123126,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,638.0,100.69180387789793,100.77513721123125,0.0833333333333286,,,,,,,,,
warehouse_get,100.77513721123125,,100.77513721123125,1.0,0.0,361.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,625.0,100.72513721123126,100.79180387789792,0.06666666666666288,,,,,,,,,
order_completed,100.79180387789792,625.0,100.79180387789792,,,,,,,,,,,,,,,,,
order_arrival,100.79568005768712,659.0,100.79568005768712,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,626.0,100.72513721123126,100.80847054456459,0.0833333333333286,,,,,,,,,
order_arrival,100.85570774320068,660.0,100.85570774320068,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,639.0,100.77513721123125,100.85847054456458,0.0833333333333286,,,,,,,,,
warehouse_get,100.85847054456458,,100.85847054456458,1.0,0.0,360.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,626.0,100.80847054456459,100.87513721123125,0.06666666666666288,,,,,,,,,
order_completed,100.87513721123125,626.0,100.87513721123125,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,627.0,100.80847054456459,100.89180387789791,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,640.0,100.85847054456458,100.94180387789791,0.0833333333333286,,,,,,,,,
warehouse_get,100.94180387789791,,100.94180387789791,1.0,0.0,359.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,627.0,100.89180387789791,100.95847054456458,0.06666666666666288,,,,,,,,,
order_completed,100.95847054456458,627.0,100.95847054456458,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,628.0,100.89180387789791,100.97513721123124,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,641.0,100.94180387789791,101.02513721123124,0.0833333333333286,,,,,,,,,
warehouse_get,101.02513721123124,,101.02513721123124,1.0,0.0,358.0,,,,,,,,,,,,,,
order_arrival,101.0331733912556,661.0,101.0331733912556,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,628.0,100.97513721123124,101.0418038778979,0.06666666666666288,,,,,,,,,
order_completed,101.0418038778979,628.0,101.0418038778979,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,629.0,100.97513721123124,101.05847054456457,0.0833333333333286,,,,,,,,,
order_arrival,101.08417088726456,662.0,101.08417088726456,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,642.0,101.02513721123124,101.10847054456457,0.0833333333333286,,,,,,,,,
warehouse_get,101.10847054456457,,101.10847054456457,1.0,0.0,357.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,629.0,101.05847054456457,101.12513721123123,0.06666666666666288,,,,,,,,,
order_completed,101.12513721123123,629.0,101.12513721123123,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,630.0,101.05847054456457,101.1418038778979,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,643.0,101.10847054456457,101.1918038778979,0.0833333333333286,,,,,,,,,
warehouse_get,101.1918038778979,,101.1918038778979,1.0,0.0,356.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,630.0,101.1418038778979,101.20847054456456,0.06666666666666288,,,,,,,,,
order_completed,101.20847054456456,630.0,101.20847054456456,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,631.0,101.1418038778979,101.22513721123123,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,644.0,101.1918038778979,101.27513721123123,0.0833333333333286,,,,,,,,,
warehouse_get,101.27513721123123,,101.27513721123123,1.0,0.0,355.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,631.0,101.22513721123123,101.29180387789789,0.06666666666666288,,,,,,,,,
order_completed,101.29180387789789,631.0,101.29180387789789,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,632.0,101.22513721123123,101.30847054456456,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,645.0,101.27513721123123,101.35847054456455,0.0833333333333286,,,,,,,,,
warehouse_get,101.35847054456455,,101.35847054456455,1.0,0.0,354.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,632.0,101.30847054456456,101.37513721123122,0.06666666666666288,,,,,,,,,
order_completed,101.37513721123122,632.0,101.37513721123122,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,633.0,101.30847054456456,101.39180387789789,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,646.0,101.35847054456455,101.44180387789788,0.0833333333333286,,,,,,,,,
warehouse_get,101.44180387789788,,101.44180387789788,1.0,0.0,353.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,633.0,101.39180387789789,101.45847054456455,0.06666666666666288,,,,,,,,,
order_completed,101.45847054456455,633.0,101.45847054456455,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,634.0,101.39180387789789,101.47513721123121,0.0833333333333286,,,,,,,,,
order_arrival,101.51976296738374,663.0,101.51976296738374,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,647.0,101.44180387789788,101.52513721123121,0.0833333333333286,,,,,,,,,
warehouse_get,101.52513721123121,,101.52513721123121,1.0,0.0,352.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,634.0,101.47513721123121,101.54180387789788,0.06666666666666288,,,,,,,,,
order_completed,101.54180387789788,634.0,101.54180387789788,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,635.0,101.47513721123121,101.55847054456454,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,648.0,101.52513721123121,101.60847054456454,0.0833333333333286,,,,,,,,,
warehouse_get,101.60847054456454,,101.60847054456454,1.0,0.0,351.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,635.0,101.55847054456454,101.6251372112312,0.06666666666666288,,,,,,,,,
order_completed,101.6251372112312,635.0,101.6251372112312,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,636.0,101.55847054456454,101.64180387789787,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,649.0,101.60847054456454,101.69180387789787,0.0833333333333286,,,,,,,,,
warehouse_get,101.69180387789787,,101.69180387789787,1.0,0.0,350.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,636.0,101.64180387789787,101.70847054456453,0.06666666666666288,,,,,,,,,
order_completed,101.70847054456453,636.0,101.70847054456453,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,637.0,101.64180387789787,101.7251372112312,0.0833333333333286,,,,,,,,,
order_arrival,101.77171469382262,664.0,101.77171469382262,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,650.0,101.69180387789787,101.7751372112312,0.0833333333333286,,,,,,,,,
warehouse_get,101.7751372112312,,101.7751372112312,1.0,0.0,349.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,637.0,101.7251372112312,101.79180387789786,0.06666666666666288,,,,,,,,,
order_completed,101.79180387789786,637.0,101.79180387789786,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,638.0,101.7251372112312,101.80847054456453,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,651.0,101.7751372112312,101.85847054456453,0.0833333333333286,,,,,,,,,
warehouse_get,101.85847054456453,,101.85847054456453,1.0,0.0,348.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,638.0,101.80847054456453,101.87513721123119,0.06666666666666288,,,,,,,,,
order_completed,101.87513721123119,638.0,101.87513721123119,,,,,,,,,,,,,,,,,
order_arrival,101.89152305470314,665.0,101.89152305470314,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,639.0,101.80847054456453,101.89180387789786,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,652.0,101.85847054456453,101.94180387789785,0.0833333333333286,,,,,,,,,
warehouse_get,101.94180387789785,,101.94180387789785,1.0,0.0,347.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,639.0,101.89180387789786,101.95847054456452,0.06666666666666288,,,,,,,,,
order_completed,101.95847054456452,639.0,101.95847054456452,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,640.0,101.89180387789786,101.97513721123119,0.0833333333333286,,,,,,,,,
order_arrival,101.98252056993844,666.0,101.98252056993844,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,653.0,101.94180387789785,102.02513721123118,0.0833333333333286,,,,,,,,,
warehouse_get,102.02513721123118,,102.02513721123118,1.0,0.0,346.0,,,,,,,,,,,,,,
order_arrival,102.03916534128659,667.0,102.03916534128659,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,640.0,101.97513721123119,102.04180387789785,0.06666666666666288,,,,,,,,,
order_completed,102.04180387789785,640.0,102.04180387789785,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,641.0,101.97513721123119,102.05847054456451,0.0833333333333286,,,,,,,,,
order_arrival,102.09773861612292,668.0,102.09773861612292,,,,,,,,,,,,,,,,,
